m49_code,year,region,subregion,country,lcattle_meat_pr,lsoy_pr,lmilk_pr,lsugar_pr,lpalm_pr,lcoffee_pr,lwood_pr,lcattle_meat_pr_1y,lsoy_pr_1y,lmilk_pr_1y,lsugar_pr_1y,lpalm_pr_1y,lcoffee_pr_1y,lwood_pr_1y,lcattle_meat_pr_3yr,lsoy_pr_3yr,lmilk_pr_3yr,lsugar_pr_3yr,lpalm_pr_3yr,lcoffee_pr_3yr,lwood_pr_3yr
466,2010,Africa,Sub-Saharan Africa,Mali,0.920737835805363,0.7877352195944362,0.7972221925385554,0.6121675634202791,0.8486598575850645,0.8251013935705451,2.442317506850183,-0.003171797287443545,-0.002055762593005217,-0.004103015820218658,-0.015115397633760796,-0.002236766637899734,-0.004790573698887468,-0.007828348287955311,0.0012952926816650983,0.010407337536172215,0.004587959043442484,0.011161081594627772,0.01113095272016181,-0.005535088945178512,0.026271521497546118
466,2011,Africa,Sub-Saharan Africa,Mali,0.9242879579317286,0.7967092574840826,0.8022509000336399,0.6187406421932296,0.8538262419163289,0.8311594711629906,2.5883411680365684,0.0049312643691444835,-0.011711682865220174,-0.0025254225743038816,0.04614497479564561,-2.220674369626252e-4,-0.006171575244034444,-0.014998951098657898,0.002313395619409649,0.006336505634939926,-3.617560045880245e-5,0.01937734869272334,0.003646880003164895,-0.001881405815890543,0.004779139011889792
466,2012,Africa,Sub-Saharan Africa,Mali,0.92741052569979,0.8150260184148513,0.8053401109263525,0.6271007810050475,0.8523036200216596,0.8280892088315208,2.5567349991599415,0.003550122126365629,0.008974037889646458,0.005028707495084439,0.006573078772950436,0.005166384331264484,0.006058077592445477,0.14602366118638566,0.0017698630693555224,-0.0015978025228596444,-5.332436331460336e-4,0.012534218644945083,9.025167521340416e-4,-0.0016346904501588118,0.04106545393325748
466,2013,Africa,Sub-Saharan Africa,Mali,0.9288791810402769,0.8046220251248937,0.8050168571731406,0.6140360293567493,0.8541823231380291,0.8190896124448871,2.484598186808033,0.003122567768061413,0.018316760930768727,0.003089210892712635,0.008360138811817963,-0.0015226218946693404,-0.0030702623314697863,-0.03160616887662693,0.003867984754523842,0.00519303865173167,0.0018641652711643975,0.020359397460138002,0.0011405649998775063,-0.0010612533276862512,0.03313951373703361
466,2014,Africa,Sub-Saharan Africa,Mali,0.9276628717315486,0.8073372828937653,0.8106222848627569,0.5953181298562177,0.8489349413288544,0.8345498063404335,2.449732770137369,0.0014686553404869018,-0.01040399328995767,-3.2325375321184957e-4,-0.013064751648298234,0.0018787031163695067,-0.008999596386633724,-0.07213681235190839,0.0027137817449713144,0.005628935176819172,0.0025982215448617416,6.228219788233883e-4,0.0018408218509882168,-0.002003927041886011,0.014093559985950114
466,2015,Africa,Sub-Saharan Africa,,0.9221194720844996,0.7983506293437177,0.8005438138061495,0.6212756985208601,0.8333224519607868,0.8090244614654681,2.390916831136207,-0.0012163093087282917,0.002715257768871604,0.005605427689616249,-0.0187178995005316,-0.005247381809174723,0.015460193895546426,-0.03486541667066412,0.0011249712666066742,0.0035426751365608875,0.002790461609705678,-0.0078075041123372895,-0.0016304335291581855,0.0011301117258143052,-0.046202799299733144
466,2016,Africa,Sub-Saharan Africa,,0.9156446634541564,0.790240711262074,0.7956288700405767,0.635574291840592,0.839887940759007,0.8606744356216915,2.4378061953147037,-0.005543399647048974,-0.008986653550047574,-0.010078471056607419,0.025957568664642383,-0.015612489368067584,-0.025525344874965383,-0.05881593900116222,-0.0017636845384301214,-0.005558463023711213,-0.0015987657067343397,-0.0019416941613958165,-0.006327056020290933,-0.006354915788684227,-0.055272722674578244
466,2017,Africa,Sub-Saharan Africa,,0.918866432703034,0.7829872925665029,0.8053194569319667,0.62031412026786,0.8599149459577615,0.8013029613050747,2.423911369781835,-0.006474808630343221,-0.008109918081643741,-0.004914943765572777,0.014298593319731934,0.006565488798220165,0.05164997415622341,0.04688936417849687,-0.004411505862040162,-0.00479377128760657,-0.003129329044187982,0.007179420827947573,-0.004764794126340714,0.013861607725601485,-0.015597330497776488
466,2018,Africa,Sub-Saharan Africa,,0.922255090692462,0.7843358019266148,0.807294084938321,0.5853057860111651,0.8662000683706069,0.8033033002150471,2.43080400082064,0.003221769248877626,-0.007253418695571057,0.009690586891390018,-0.015260171572731962,0.020027005198754555,-0.059371474316616824,-0.013894825532868804,-0.0029321463428381898,-0.00811666344242079,-0.0017676093102633923,0.008331996803880784,0.0036600015429690456,-0.011082281678452932,-0.008607133451844717
466,2019,Africa,Sub-Saharan Africa,,0.9246507917129319,0.7800742730402059,0.8163281060735889,0.5939339320421715,0.863575961601444,0.7881367092458578,2.4362861070388027,0.003388657989428001,0.0013485093601118825,0.0019746280063542843,-0.03500833425669492,0.006285122412845401,0.002000338909972421,0.00689263103880533,4.520620265413555e-5,-0.004671609139034305,0.0022500903773905088,-0.011989970836564981,0.01095920546994004,-0.0019070537501403306,0.013295723228144466
